FID_,FID_IraqDe,Category,Coalition_,Coalition1,Iraq_force,Iraq_for_1,Civilian_w,Civilian_k,Enemy_wia,Enemy_kia,Enemy_deta,Total_deat,Latitude,Longitude,urban_id,urban,Date_,Am_YES,Am_NO,Am_NA
,3954,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.378231,44.363548,9,1,7/6/06,,,
,3951,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.7202,44.614681,11,1,7/6/06,,,
,3956,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.740139,44.64806,11,1,7/6/06,,,
,3952,Attack,0,0,0,0,0,1,0,0,0,1,33.74015,44.649139,11,1,7/6/06,,,
,3955,Attack,0,0,0,1,0,0,0,0,0,1,33.82893,44.835732,-1,0,7/6/06,,,
,3953,Attack,0,0,0,0,2,5,0,0,0,5,33.890308,44.51442,-1,0,7/6/06,,,
,3942,Attack,0,0,0,0,3,1,0,0,0,1,30.55789,47.738701,0,1,7/5/06,,,
,14745,IED Explosion,0,0,2,0,0,0,0,1,0,1,33.326939,44.292599,9,1,7/5/06,,,
,14743,IED Explosion,0,0,0,0,15,20,0,0,0,20,33.330322,44.343483,9,1,7/5/06,,,
,14741,IED Explosion,0,0,0,0,7,1,0,0,0,1,33.330791,44.35918,9,1,7/5/06,,,
,14742,IED Explosion,0,0,0,0,3,1,0,0,0,1,33.34441,44.459438,9,1,7/5/06,,,
,3945,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.42878,43.37038,10,1,7/5/06,,,
,14744,IED Explosion,1,1,0,0,0,0,0,0,0,1,33.459881,44.64048,-1,0,7/5/06,,,
,3947,Attack,0,0,0,0,0,1,0,0,0,1,33.58223,44.23275,-1,0,7/5/06,,,
,14739,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.623661,44.6054,-1,0,7/5/06,,,
,3948,Attack,0,0,0,0,0,1,0,0,0,1,33.68922,45.050709,-1,0,7/5/06,,,
,3941,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.69553,45.065819,-1,0,7/5/06,,,
,14747,IED Explosion,0,0,0,0,0,2,0,0,0,2,33.773979,44.519402,-1,0,7/5/06,,,
,3944,Attack,0,0,0,0,3,2,0,0,0,2,33.865959,44.51564,-1,0,7/5/06,,,
,14746,IED Explosion,0,0,0,0,5,2,0,0,0,2,33.979252,45.062931,-1,0,7/5/06,,,
,3949,Attack,0,0,0,0,0,1,0,0,0,1,33.99408,44.962101,11,1,7/5/06,,,
,14738,IED Explosion,0,0,0,0,4,1,0,0,0,1,35.25943,44.362381,-1,0,7/5/06,,,
,3946,Attack,0,0,0,1,0,1,0,0,0,2,35.321579,43.77002,-1,0,7/5/06,,,
,3943,Attack,0,0,0,0,0,4,0,0,0,4,35.32745,44.017471,-1,0,7/5/06,,,
,14740,IED Explosion,0,0,1,1,0,0,0,1,0,2,36.386559,43.181351,20,1,7/5/06,,,
,3938,Attack,0,0,0,1,0,0,0,0,2,1,33.35947,43.783291,10,1,7/4/06,,,
,14736,IED Explosion,0,0,0,0,1,2,0,0,0,2,33.39341,44.367741,9,1,7/4/06,,,
,3937,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.707581,44.61581,11,1,7/4/06,,,
,3936,Attack,0,0,0,0,0,1,0,0,0,1,33.73283,44.61462,11,1,7/4/06,,,
,3939,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.744678,44.657761,11,1,7/4/06,,,
,14735,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.026207,44.022064,-1,0,7/4/06,,,
,3940,Indirect Fire,0,0,0,0,0,0,0,1,0,1,34.680111,43.577221,-1,0,7/4/06,,,
,14737,IED Explosion,0,0,0,0,0,1,0,0,0,1,35.32193,43.769241,-1,0,7/4/06,,,
,3934,Indirect Fire,0,0,0,0,0,1,0,0,0,1,33.031799,44.300091,-1,0,7/3/06,,,
,14732,IED Explosion,0,0,0,0,1,2,0,0,0,2,33.055328,44.364811,9,1,7/3/06,,,
,14731,IED Explosion,0,0,0,0,15,2,0,0,0,2,33.05714,44.365871,9,1,7/3/06,,,
,14734,IED Explosion,0,0,1,0,1,0,0,1,0,1,33.309761,44.31163,9,1,7/3/06,,,
,14733,IED Explosion,0,0,3,1,0,0,0,0,0,1,33.319241,44.330002,9,1,7/3/06,,,
,14730,IED Explosion,0,0,2,0,0,0,0,1,0,1,33.350609,44.414799,9,1,7/3/06,,,
,3933,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.373829,44.385078,9,1,7/3/06,,,
,3935,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.419189,43.328079,10,1,7/3/06,,,
,14729,IED Explosion,0,0,0,0,0,2,0,0,0,2,33.881519,42.652611,-1,0,7/3/06,,,
,14727,IED Explosion,0,0,0,0,1,1,0,0,0,1,34.409679,43.741089,14,1,7/3/06,,,
,3932,Direct Fire,0,1,0,0,0,0,0,0,0,1,36.337269,43.119049,20,1,7/3/06,,,
,14728,IED Explosion,0,0,3,3,20,5,0,0,0,8,36.377449,43.169689,20,1,7/3/06,,,
,3928,Indirect Fire,0,0,0,0,9,2,0,0,0,2,33.054428,44.36589,9,1,7/2/06,,,
,3930,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.063301,44.337971,9,1,7/2/06,,,
,14720,IED Explosion,0,0,0,1,1,0,0,0,0,1,33.25312,44.386715,9,1,7/2/06,,,
,14725,IED Explosion,0,0,3,5,0,0,0,1,0,6,33.285919,44.29517,9,1,7/2/06,,,
,14724,IED Explosion,0,1,0,0,0,0,0,0,0,1,33.308109,43.72493,10,1,7/2/06,,,
,14722,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.345119,44.280708,9,1,7/2/06,,,
,14719,IED Explosion,0,0,0,0,6,2,0,0,0,2,33.354561,44.3218,9,1,7/2/06,,,
,14718,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.417099,43.548149,10,1,7/2/06,,,
,3929,Direct Fire,0,0,0,0,0,0,0,8,0,8,33.425011,43.29829,10,1,7/2/06,,,
,3924,Direct Fire,0,0,1,1,1,0,0,2,0,3,33.428028,43.32769,10,1,7/2/06,,,
,14721,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.550251,44.315971,9,1,7/2/06,,,
,14726,IED Explosion,0,0,0,0,0,0,0,2,0,2,33.64555,44.234451,-1,0,7/2/06,,,
,14723,IED Explosion,0,1,0,0,0,0,0,0,0,1,33.650337,44.232918,-1,0,7/2/06,,,
,3926,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.750092,44.655571,11,1,7/2/06,,,
,3927,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.796928,44.635941,11,1,7/2/06,,,
,3925,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.812092,44.581848,11,1,7/2/06,,,
,3931,Attack,0,0,0,0,0,2,0,0,0,2,36.31382,43.188339,20,1,7/2/06,,,
,3923,Indirect Fire,0,0,0,0,1,2,0,0,0,2,33.104679,44.579639,-1,0,7/1/06,,,
,14717,IED Explosion,3,0,2,0,0,0,0,1,8,1,33.274139,44.283661,9,1,7/1/06,,,
,14716,IED Explosion,0,0,5,1,0,0,0,0,0,1,33.294781,44.03056,9,1,7/1/06,,,
,14715,IED Explosion,0,0,3,0,0,0,0,1,0,1,33.30534,44.28759,9,1,7/1/06,,,
,14712,IED Explosion,0,0,1,2,0,0,0,0,0,2,33.30666,44.467949,9,1,7/1/06,,,
,14713,IED Explosion,0,0,3,0,116,60,0,0,0,60,33.361477,44.443211,9,1,7/1/06,,,
,3918,Attack,0,0,0,0,0,1,0,0,0,1,33.485371,44.521,9,1,7/1/06,,,
,3919,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.720211,44.61684,11,1,7/1/06,,,
,3920,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.73835,44.651299,11,1,7/1/06,,,
,3921,Direct Fire,0,0,0,0,0,3,0,0,0,3,33.757118,44.595081,11,1,7/1/06,,,
,14711,IED Explosion,0,0,0,0,0,2,0,0,0,2,33.796581,44.261162,-1,0,7/1/06,,,
,3922,Direct Fire,0,0,0,1,0,0,0,0,0,1,35.429821,44.357731,15,1,7/1/06,,,
,3917,Attack,0,0,0,0,1,1,0,0,0,1,36.307838,43.204071,20,1,7/1/06,,,
,14714,IED Explosion,0,0,5,3,6,0,0,1,0,4,36.331844,43.176105,20,1,7/1/06,,,
,14710,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.431068,43.494888,10,1,6/30/06,,,
,14709,IED Explosion,0,0,4,0,0,0,0,1,0,1,33.50285,43.373192,-1,0,6/30/06,,,
,3915,Direct Fire,0,0,0,0,0,1,0,0,1,1,33.891972,44.78046,-1,0,6/30/06,,,
,3916,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.990391,44.860329,11,1,6/30/06,,,
,3914,Direct Fire,0,0,0,0,0,1,0,0,0,1,36.371201,43.215309,20,1,6/30/06,,,
,14707,IED Explosion,0,1,0,0,0,0,0,0,0,1,32.872391,44.219574,-1,0,6/29/06,,,
,3908,Direct Fire,0,0,0,0,0,1,0,0,0,1,32.99852,44.368431,9,1,6/29/06,,,
,14702,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.235882,44.39571,9,1,6/29/06,,,
,14704,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.309238,44.314098,9,1,6/29/06,,,
,14705,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.30975,44.311871,9,1,6/29/06,,,
,3913,Attack,0,0,0,0,0,0,0,10,0,10,33.411968,43.327572,10,1,6/29/06,,,
,14703,IED Explosion,0,0,2,0,0,0,0,1,1,1,33.413872,43.23032,10,1,6/29/06,,,
,14699,IED Explosion,0,0,2,0,0,0,0,1,1,1,33.413872,43.230331,10,1,6/29/06,,,
,3906,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.419258,43.422932,10,1,6/29/06,,,
,3905,Attack,5,0,0,0,0,0,0,20,0,20,33.425499,43.30378,10,1,6/29/06,,,
,3910,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.720211,44.61684,11,1,6/29/06,,,
,14700,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.74651,44.66531,11,1,6/29/06,,,
,3909,Direct Fire,0,1,0,3,0,0,3,3,3,7,33.796028,44.63702,11,1,6/29/06,,,
,14708,IED Explosion,1,1,0,0,0,0,0,0,0,1,33.900181,44.304527,-1,0,6/29/06,,,
,3907,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.98325,44.946949,11,1,6/29/06,,,
,3912,Direct Fire,1,0,0,0,0,0,0,2,0,2,34.33923,41.0802,-1,0,6/29/06,,,
,14706,IED Explosion,0,0,0,0,32,4,0,1,0,5,35.396141,44.383438,15,1,6/29/06,,,
,14701,IED Explosion,0,0,2,0,0,0,0,1,0,1,35.441628,44.218815,-1,0,6/29/06,,,
,3911,Sniper Ops,0,1,0,0,0,0,0,0,0,1,36.33239,43.095871,20,1,6/29/06,,,
,3898,Attack,0,0,0,0,0,1,0,0,0,1,33.073929,44.255402,9,1,6/28/06,,,
,3903,Sniper Ops,0,1,0,0,0,0,0,0,0,1,33.312901,43.734852,10,1,6/28/06,,,
,3897,Direct Fire,0,0,2,1,0,0,0,0,0,1,33.3624,44.353989,9,1,6/28/06,,,
,3902,Attack,0,0,0,0,0,0,0,1,3,1,33.365021,43.778252,10,1,6/28/06,,,
,14696,IED Explosion,0,0,0,0,7,1,0,0,0,1,33.379002,44.338821,9,1,6/28/06,,,
,14694,IED Found/Cleared,0,0,0,0,0,0,0,1,0,1,33.3895,43.524029,10,1,6/28/06,,,
,3904,Assassination,0,0,0,0,0,2,0,1,0,3,33.413231,44.394951,9,1,6/28/06,,,
,3899,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.72121,44.651371,11,1,6/28/06,,,
,14697,IED Explosion,0,0,1,1,0,0,0,0,0,1,33.724689,44.608181,11,1,6/28/06,,,
,3900,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.731918,44.613548,11,1,6/28/06,,,
,14695,IED Explosion,0,0,0,0,10,1,0,0,0,1,33.742741,44.61134,11,1,6/28/06,,,
,3901,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.929829,44.769539,11,1,6/28/06,,,
,14698,IED Explosion,3,0,5,2,0,0,0,1,0,3,34.34507,42.024609,-1,0,6/28/06,,,
,14693,IED Explosion,0,0,3,1,0,0,0,0,0,1,32.858582,44.389832,-1,0,6/27/06,,,
,14686,IED Explosion,0,1,0,0,0,0,0,0,0,1,32.87405,44.211113,-1,0,6/27/06,,,
,14691,IED Explosion,0,0,0,0,8,4,0,1,0,5,33.215275,44.386944,9,1,6/27/06,,,
,14688,IED Explosion,0,0,1,2,0,0,0,0,0,2,33.302959,44.468288,9,1,6/27/06,,,
,14687,IED Explosion,0,0,7,1,0,0,0,0,0,1,33.30505,44.18792,9,1,6/27/06,,,
,3892,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.327782,44.37466,9,1,6/27/06,,,
,3888,Indirect Fire,0,0,5,1,14,0,0,0,0,1,33.353359,43.778919,10,1,6/27/06,,,
,3895,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.364201,43.805801,10,1,6/27/06,,,
,3893,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.415619,43.304062,10,1,6/27/06,,,
,3894,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.416908,43.305752,10,1,6/27/06,,,
,3896,Attack,0,0,0,0,0,0,0,2,0,2,33.425011,43.29829,10,1,6/27/06,,,
,14692,IED Explosion,2,1,0,0,0,0,0,0,0,1,33.506489,44.235462,9,1,6/27/06,,,
,3887,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.706669,44.614738,11,1,6/27/06,,,
,3885,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.740021,44.608109,11,1,6/27/06,,,
,3889,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.75185,44.642609,11,1,6/27/06,,,
,3886,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.751869,44.64909,11,1,6/27/06,,,
,3890,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.754551,44.639359,11,1,6/27/06,,,
,3884,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.75547,44.646912,11,1,6/27/06,,,
,3891,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.756359,44.643669,11,1,6/27/06,,,
,3882,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.767792,44.55183,11,1,6/27/06,,,
,3881,Direct Fire,0,0,0,0,0,0,0,1,6,1,34.4645,41.6703,-1,0,6/27/06,,,
,3883,Direct Fire,0,0,0,0,0,1,0,0,0,1,35.409359,44.41077,15,1,6/27/06,,,
,14690,IED Explosion,0,0,0,1,26,1,0,2,0,4,35.43454,44.381489,15,1,6/27/06,,,
,14689,IED Explosion,0,0,2,2,0,0,0,0,0,2,36.399841,43.160358,20,1,6/27/06,,,
,14684,IED Explosion,0,0,0,0,43,7,0,0,0,7,32.481781,44.438469,8,1,6/26/06,,,
,14682,IED Found/Cleared,0,0,0,0,0,2,0,0,0,2,33.250435,44.391067,9,1,6/26/06,,,
,14683,IED Explosion,0,0,1,3,7,0,0,1,0,4,33.264278,44.352131,9,1,6/26/06,,,
,3877,Direct Fire,0,0,0,5,0,0,0,0,0,5,33.302971,44.02467,9,1,6/26/06,,,
,3879,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.324909,44.344601,9,1,6/26/06,,,
,3870,Direct Fire,0,0,0,1,1,0,0,0,0,1,33.36113,43.768219,10,1,6/26/06,,,
,14681,IED Explosion,3,1,0,0,0,0,0,0,0,1,33.397549,43.49197,10,1,6/26/06,,,
,3873,Indirect Fire,1,1,0,0,0,0,0,0,0,1,33.41518,43.298981,10,1,6/26/06,,,
,3878,Direct Fire,0,1,0,0,0,0,0,0,0,1,33.643768,42.82058,-1,0,6/26/06,,,
,3874,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.722912,44.616829,11,1,6/26/06,,,
,3880,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.724819,44.6492,11,1,6/26/06,,,
,3866,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.726669,44.666458,11,1,6/26/06,,,
,3867,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.75082,44.59943,11,1,6/26/06,,,
,3872,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.75098,44.652328,11,1,6/26/06,,,
,3868,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.75367,44.64584,11,1,6/26/06,,,
,14680,IED Explosion,0,0,2,0,1,1,0,0,0,1,33.756378,44.649071,11,1,6/26/06,,,
,3876,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.757118,44.595081,11,1,6/26/06,,,
,14685,IED Explosion,0,0,0,0,37,18,0,1,0,19,33.797829,44.634857,11,1,6/26/06,,,
,3875,Direct Fire,0,0,0,0,1,2,0,0,0,2,33.861431,44.511341,-1,0,6/26/06,,,
,3869,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.970089,44.925861,11,1,6/26/06,,,
,3871,Direct Fire,0,0,0,0,0,0,0,3,0,3,36.372688,43.182961,20,1,6/26/06,,,
,14679,IED Found/Cleared,0,0,0,0,0,0,2,1,2,1,33.304344,44.274525,9,1,6/25/06,,,
,14673,IED Explosion,0,0,2,0,0,0,0,2,0,2,33.319729,44.4454,9,1,6/25/06,,,
,14672,IED Explosion,0,0,0,0,19,1,0,0,0,1,33.337509,44.39323,9,1,6/25/06,,,
,14674,IED Explosion,0,0,0,0,3,7,0,0,0,7,33.341511,44.41647,9,1,6/25/06,,,
,14677,IED Explosion,0,0,0,0,0,0,0,1,0,1,33.348698,44.409977,9,1,6/25/06,,,
,3856,Direct Fire,0,0,0,0,0,0,0,3,0,3,33.349499,44.390621,9,1,6/25/06,,,
,3861,Direct Fire,0,1,0,0,0,0,0,0,0,1,33.354759,43.809368,10,1,6/25/06,,,
,14675,IED Explosion,0,0,5,0,2,0,0,1,0,1,33.373829,44.385078,9,1,6/25/06,,,
,3859,Direct Fire,0,0,5,6,0,0,0,0,0,6,33.588501,44.55751,-1,0,6/25/06,,,
,3863,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.649872,44.232151,-1,0,6/25/06,,,
,3854,Attack,0,0,0,0,0,1,0,0,0,1,33.72842,44.648109,11,1,6/25/06,,,
,3865,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.732819,44.613541,11,1,6/25/06,,,
,14671,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.74818,44.621029,11,1,6/25/06,,,
,3858,Direct Fire,0,0,0,3,0,0,0,0,0,3,33.749149,44.645859,11,1,6/25/06,,,
,3855,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.753651,44.64045,11,1,6/25/06,,,
,3860,Direct Fire,0,0,0,1,3,0,0,0,0,1,33.981449,44.951279,11,1,6/25/06,,,
,14678,IED Found/Cleared,0,0,0,0,0,0,0,2,0,2,34.087971,42.362591,-1,0,6/25/06,,,
,3857,Direct Fire,0,0,0,0,0,1,0,1,0,2,35.321579,43.77002,-1,0,6/25/06,,,
,3864,Attack,0,0,0,0,1,1,0,0,0,1,36.33633,43.116951,20,1,6/25/06,,,
,3862,Attack,0,0,0,0,0,1,0,0,0,1,36.349819,43.172352,20,1,6/25/06,,,
,14676,IED Explosion,0,0,0,0,3,3,0,0,2,3,36.354591,43.378399,20,1,6/25/06,,,
,14662,IED Explosion,3,2,0,0,0,0,0,0,0,2,33.199253,44.413235,9,1,6/24/06,,,
,14665,IED Explosion,0,0,1,1,0,0,0,0,0,1,33.254326,44.386242,9,1,6/24/06,,,
,3851,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.30566,44.286739,9,1,6/24/06,,,
,14667,IED Explosion,0,0,2,0,2,0,0,1,0,1,33.309109,44.29826,9,1,6/24/06,,,
,3853,Direct Fire,0,0,0,0,3,1,0,0,0,1,33.4016,44.34832,9,1,6/24/06,,,
,14669,IED Explosion,0,0,1,1,0,0,0,1,0,2,33.43433,43.31871,10,1,6/24/06,,,
,3845,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.57375,45.095901,-1,0,6/24/06,,,
,3844,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.630779,44.5741,-1,0,6/24/06,,,
,14660,IED Explosion,4,1,0,0,0,0,0,0,0,1,33.656601,44.689602,-1,0,6/24/06,,,
,3847,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.679581,44.604069,-1,0,6/24/06,,,
,3852,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.740139,44.64698,11,1,6/24/06,,,
,3850,Direct Fire,0,0,0,0,0,3,0,0,0,3,33.805698,44.355,-1,0,6/24/06,,,
,3846,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.838032,45.070259,-1,0,6/24/06,,,
,3848,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.982349,44.94804,11,1,6/24/06,,,
,3849,Direct Fire,0,0,0,1,0,0,0,0,0,1,34.018421,44.948009,11,1,6/24/06,,,
,14668,IED Explosion,0,0,13,3,0,0,0,1,0,4,34.04393,44.221031,-1,0,6/24/06,,,
,14664,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.067081,43.90604,-1,0,6/24/06,,,
,14663,IED Explosion,0,0,1,1,0,0,0,0,0,1,34.146622,43.860081,-1,0,6/24/06,,,
,14670,IED Explosion,0,0,0,0,2,3,0,0,0,3,34.791401,43.52655,-1,0,6/24/06,,,
,14666,IED Explosion,0,0,0,0,0,3,0,0,0,3,35.45615,44.374062,15,1,6/24/06,,,
,14661,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.281952,43.215118,20,1,6/24/06,,,
,14657,IED Explosion,0,0,0,0,19,2,0,0,0,2,30.495701,47.82132,0,1,6/23/06,,,
,3841,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.08371,44.275681,9,1,6/23/06,,,
,14654,IED Explosion,2,2,0,0,0,0,0,0,0,2,33.14938,44.06144,-1,0,6/23/06,,,
,14655,IED Explosion,2,1,0,0,0,0,0,0,0,1,33.234089,44.37986,9,1,6/23/06,,,
,14656,IED Explosion,0,0,3,1,0,0,0,0,0,1,33.25555,44.403069,9,1,6/23/06,,,
,3842,Direct Fire,0,0,1,0,0,2,0,0,0,2,33.346668,44.364861,9,1,6/23/06,,,
,14658,Unknown Explosion,0,0,0,0,0,1,0,0,0,1,33.35944,44.39378,9,1,6/23/06,,,
,3843,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.74361,44.603779,11,1,6/23/06,,,
,14659,IED Explosion,0,0,0,0,8,9,0,0,0,9,33.794689,44.50848,-1,0,6/23/06,,,
,14652,IED Explosion,0,0,0,0,15,2,0,0,0,2,33.33144,44.38538,9,1,6/22/06,,,
,3839,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.370998,44.360378,9,1,6/22/06,,,
,14653,IED Explosion,0,0,2,1,0,0,0,0,0,1,33.416981,43.515999,10,1,6/22/06,,,
,14651,IED Explosion,5,1,0,0,0,0,0,0,0,1,33.430969,43.30537,10,1,6/22/06,,,
,3838,Indirect Fire,0,0,0,0,1,2,0,0,0,2,33.450878,44.119419,-1,0,6/22/06,,,
,14650,Unknown Explosion,0,0,0,0,1,2,0,0,0,2,33.467999,44.14336,-1,0,6/22/06,,,
,3834,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.601898,44.569931,-1,0,6/22/06,,,
,3840,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.73103,44.614632,11,1,6/22/06,,,
,3835,Direct Fire,0,0,0,0,0,1,0,0,0,1,34.012119,44.98592,11,1,6/22/06,,,
,3836,Direct Fire,0,0,0,2,0,0,0,0,0,2,35.417648,44.357281,15,1,6/22/06,,,
,3837,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.359711,43.171001,20,1,6/22/06,,,
,14647,IED Explosion,0,1,0,0,0,0,0,0,0,1,32.863743,44.339268,-1,0,6/21/06,,,
,14646,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.220489,44.402576,9,1,6/21/06,,,
,14644,Unknown Explosion,0,0,0,0,0,0,0,2,0,2,33.293968,44.032242,9,1,6/21/06,,,
,3826,Direct Fire,0,0,0,0,2,1,0,0,0,1,33.330521,44.381088,9,1,6/21/06,,,
,3830,Sniper Ops,0,0,0,1,0,0,0,0,0,1,33.346149,44.27029,9,1,6/21/06,,,
,14648,IED Explosion,0,0,0,0,20,12,0,0,0,12,33.382252,44.449532,9,1,6/21/06,,,
,3832,Direct Fire,0,1,0,0,0,0,0,0,0,1,33.43346,43.296291,10,1,6/21/06,,,
,3831,Attack,0,0,0,0,0,2,0,0,0,2,33.663952,44.91695,-1,0,6/21/06,,,
,3828,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.722012,44.616829,11,1,6/21/06,,,
,3825,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.72382,44.616821,11,1,6/21/06,,,
,3829,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.757141,44.601551,11,1,6/21/06,,,
,3823,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.758041,44.601551,11,1,6/21/06,,,
,14649,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.61615,43.71344,14,1,6/21/06,,,
,3824,Direct Fire,0,0,0,0,0,0,0,1,2,1,35.416309,44.361149,15,1,6/21/06,,,
,3827,Direct Fire,0,0,0,0,0,2,0,0,0,2,36.347271,43.20071,20,1,6/21/06,,,
,3822,Direct Fire,0,0,0,1,0,1,0,0,0,2,36.369789,43.181911,20,1,6/21/06,,,
,14645,IED Found/Cleared,0,0,0,0,0,0,0,1,0,1,36.373619,42.453999,18,1,6/21/06,,,
,3833,Attack,0,0,0,0,1,1,0,0,0,1,36.390629,42.44899,18,1,6/21/06,,,
,14640,IED Explosion,0,0,0,0,2,0,0,1,0,1,30.48461,47.79184,0,1,6/20/06,,,
,14643,IED Explosion,0,0,0,0,1,2,0,0,0,2,32.843987,44.475853,-1,0,6/20/06,,,
,14638,IED Explosion,0,0,0,0,16,3,0,0,0,3,33.33157,44.413311,9,1,6/20/06,,,
,3817,Direct Fire,0,0,3,1,5,5,0,0,0,6,33.34499,44.390659,9,1,6/20/06,,,
,14642,IED Explosion,0,0,0,0,4,1,0,0,0,1,33.35907,44.322849,9,1,6/20/06,,,
,14641,IED Explosion,0,0,0,0,16,10,0,0,0,10,33.374989,44.439899,9,1,6/20/06,,,
,3813,Direct Fire,0,0,0,0,0,0,2,3,2,3,33.388809,44.367989,9,1,6/20/06,,,
,3820,Direct Fire,0,1,0,0,0,0,0,0,0,1,33.405369,43.306511,10,1,6/20/06,,,
,3818,Indirect Fire,0,0,0,0,0,1,0,0,0,1,33.412739,44.411701,9,1,6/20/06,,,
,3814,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.42355,43.299271,10,1,6/20/06,,,
,14639,IED Explosion,2,3,0,0,0,0,0,0,0,3,33.474289,43.910831,-1,0,6/20/06,,,
,3819,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.721981,44.607121,11,1,6/20/06,,,
,3816,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.752762,44.643681,11,1,6/20/06,,,
,3815,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.75367,44.64584,11,1,6/20/06,,,
,3821,Attack,0,0,0,0,0,1,0,0,0,1,33.859779,44.549191,-1,0,6/20/06,,,
,3811,Direct Fire,0,0,0,1,0,0,0,0,0,1,32.05899,45.24366,-1,0,6/19/06,,,
,14634,IED Explosion,0,0,0,0,4,1,0,0,0,1,32.241791,44.389641,-1,0,6/19/06,,,
,14632,IED Explosion,1,0,0,0,3,1,0,0,0,1,32.85405,44.77322,-1,0,6/19/06,,,
